     #Energy         O_s         O_p        Mo_s        Mo_p        Mo_d
    -2.03217     0.00245     0.17958     2.34604     4.02549    59.41716
    -2.00917     0.00246     0.18686     2.42864     4.15317    60.00200
    -1.98617     0.00245     0.19394     2.49306     4.26038    60.42303
    -1.96217     0.00243     0.20076     2.53744     4.34503    60.65602
    -1.93917     0.00241     0.20736     2.56122     4.40683    60.70328
    -1.91617     0.00238     0.21338     2.56552     4.44708    60.57565
    -1.89317     0.00236     0.21898     2.55284     4.46867    60.30625
    -1.87017     0.00234     0.22370     2.52680     4.47592    59.94036
    -1.84717     0.00232     0.22746     2.49213     4.47421    59.52635
    -1.82317     0.00231     0.23010     2.45365     4.46907    59.11757
    -1.80017     0.00230     0.23128     2.41635     4.46606    58.76039
    -1.77717     0.00230     0.23104     2.38469     4.47014    58.49319
    -1.75417     0.00231     0.22912     2.36234     4.48527    58.34105
    -1.73117     0.00231     0.22572     2.35170     4.51454    58.31609
    -1.70717     0.00232     0.22086     2.35405     4.55890    58.41269
    -1.68417     0.00233     0.21482     2.36933     4.61823    58.61554
    -1.66117     0.00233     0.20784     2.39564     4.69045    58.88836
    -1.63817     0.00233     0.20046     2.43020     4.77221    59.19003
    -1.61517     0.00232     0.19280     2.46910     4.85902    59.46953
    -1.59217     0.00231     0.18544     2.50768     4.94571    59.66873
    -1.56817     0.00228     0.17854     2.54105     5.02676    59.73649
    -1.54517     0.00226     0.17238     2.56449     5.09677    59.62543
    -1.52217     0.00223     0.16720     2.57436     5.15184    59.30254
    -1.49917     0.00221     0.16318     2.56751     5.18844    58.75397
    -1.47617     0.00219     0.16037     2.54240     5.20499    57.98477
    -1.45217     0.00219     0.15890     2.49896     5.20149    57.01108
    -1.42917     0.00220     0.15889     2.43844     5.17905    55.87757
    -1.40617     0.00223     0.16054     2.36320     5.14025    54.63067
    -1.38317     0.00229     0.16402     2.27683     5.08793    53.33100
    -1.36017     0.00235     0.16958     2.18327     5.02603    52.03662
    -1.33717     0.00244     0.17724     2.08657     4.95721    50.79873
    -1.31317     0.00254     0.18730     1.99049     4.88391    49.65407
    -1.29017     0.00265     0.19952     1.89844     4.80776    48.62745
    -1.26717     0.00276     0.21394     1.81292     4.72970    47.72805
    -1.24417     0.00286     0.23020     1.73579     4.64924    46.94164
    -1.22117     0.00294     0.24772     1.66780     4.56536    46.25448
    -1.19717     0.00301     0.26582     1.60899     4.47708    45.62753
    -1.17417     0.00306     0.28350     1.55892     4.38338    45.02808
    -1.15117     0.00308     0.29998     1.51654     4.28290    44.41993
    -1.12817     0.00307     0.31424     1.48048     4.17595    43.76841
    -1.10517     0.00305     0.32522     1.44908     4.06240    43.05230
    -1.08217     0.00300     0.33244     1.42112     3.94415    42.25597
    -1.05817     0.00295     0.33522     1.39481     3.82240    41.37878
    -1.03517     0.00289     0.33322     1.36910     3.69965    40.44160
    -1.01217     0.00283     0.32674     1.34298     3.57849    39.46930
    -0.98917     0.00280     0.31610     1.31557     3.46185    38.49616
    -0.96617     0.00278     0.30174     1.28705     3.35224    37.58031
    -0.94217     0.00279     0.28460     1.25705     3.25219    36.76683
    -0.91917     0.00283     0.26552     1.22646     3.16345    36.11295
    -0.89617     0.00289     0.24542     1.19587     3.08779    35.66546
    -0.87317     0.00299     0.22524     1.16628     3.02560    35.46988
    -0.85017     0.00311     0.20572     1.13868     2.97776    35.55019
    -0.82717     0.00324     0.18740     1.11418     2.94369    35.91872
    -0.80317     0.00338     0.17064     1.09366     2.92294    36.57054
    -0.78017     0.00353     0.15586     1.07735     2.91487    37.48517
    -0.75717     0.00367     0.14309     1.06571     2.91785    38.62509
    -0.73417     0.00380     0.13219     1.05876     2.93077    39.93926
    -0.71117     0.00392     0.12304     1.05599     2.95207    41.37130
    -0.68717     0.00403     0.11540     1.05684     2.98017    42.85245
    -0.66417     0.00411     0.10904     1.06060     3.01360    44.31331
    -0.64117     0.00418     0.10369     1.06653     3.05019    45.69900
    -0.61817     0.00422     0.09909     1.07367     3.08794    46.94721
    -0.59517     0.00426     0.09505     1.08162     3.12465    48.01848
    -0.57217     0.00427     0.09141     1.08968     3.15811    48.87963
    -0.54817     0.00427     0.08803     1.09759     3.18642    49.51960
    -0.52517     0.00425     0.08486     1.10512     3.20765    49.93179
    -0.50217     0.00422     0.08189     1.11227     3.22047    50.12607
    -0.47917     0.00417     0.07912     1.11888     3.22432    50.12568
    -0.45617     0.00411     0.07658     1.12523     3.21877    49.95282
    -0.43217     0.00402     0.07431     1.13086     3.20428    49.63645
    -0.40917     0.00392     0.07237     1.13588     3.18193    49.21823
    -0.38617     0.00380     0.07081     1.14014     3.15310    48.72018
    -0.36317     0.00366     0.06971     1.14309     3.11902    48.17753
    -0.34017     0.00351     0.06908     1.14449     3.08092    47.61533
    -0.31717     0.00336     0.06896     1.14390     3.03991    47.05230
    -0.29317     0.00320     0.06936     1.14108     2.99663    46.50027
    -0.27017     0.00305     0.07032     1.13557     2.95131    45.96400
    -0.24717     0.00290     0.07183     1.12714     2.90335    45.44535
    -0.22417     0.00278     0.07392     1.11582     2.85280    44.93782
    -0.20117     0.00268     0.07655     1.10168     2.79905    44.43445
    -0.17717     0.00260     0.07975     1.08491     2.74183    43.92972
    -0.15417     0.00256     0.08351     1.06596     2.68137    43.42285
    -0.13117     0.00254     0.08783     1.04534     2.61862    42.91514
    -0.10817     0.00256     0.09264     1.02358     2.55474    42.41361
    -0.08517     0.00261     0.09798     1.00179     2.49102    41.93106
    -0.06217     0.00269     0.10375     0.98026     2.42967    41.47992
    -0.03817     0.00281     0.10994     0.95966     2.37283    41.08029
    -0.01517     0.00296     0.11639     0.94068     2.32157    40.74166
     0.00783     0.00315     0.12301     0.92362     2.27789    40.47611
     0.03083     0.00339     0.12967     0.90877     2.24223    40.28761
     0.05383     0.00367     0.13615     0.89649     2.21473    40.17842
     0.07783     0.00401     0.14228     0.88670     2.19559    40.14616
     0.10083     0.00440     0.14789     0.87969     2.18396    40.18336
     0.12383     0.00485     0.15278     0.87547     2.17899    40.29034
     0.14683     0.00535     0.15683     0.87444     2.18065    40.46224
     0.16983     0.00590     0.15995     0.87664     2.18817    40.70164
     0.19283     0.00650     0.16209     0.88207     2.20138    41.01132
     0.21683     0.00712     0.16330     0.89097     2.22071    41.39747
     0.23983     0.00775     0.16364     0.90298     2.24607    41.86618
     0.26283     0.00837     0.16326     0.91800     2.27774    42.41573
     0.28583     0.00896     0.16230     0.93510     2.31533    43.04343
     0.30883     0.00950     0.16092     0.95373     2.35786    43.73892
     0.33283     0.00995     0.15929     0.97263     2.40423    44.48283
     0.35583     0.01031     0.15749     0.99057     2.45214    45.24907
     0.37883     0.01056     0.15561     1.00643     2.49909    46.00573
     0.40183     0.01070     0.15371     1.01917     2.54262    46.72483
     0.42483     0.01072     0.15178     1.02784     2.57953    47.37717
     0.44883     0.01065     0.14980     1.03182     2.60750    47.94394
     0.47183     0.01049     0.14773     1.03089     2.62460    48.41298
     0.49483     0.01026     0.14553     1.02535     2.62932    48.77684
     0.51783     0.00999     0.14321     1.01512     2.62130    49.04319
     0.54083     0.00971     0.14080     1.00116     2.60098    49.22480
     0.56383     0.00943     0.13838     0.98453     2.56911    49.33839
     0.58783     0.00916     0.13602     0.96576     2.52733    49.40314
     0.61083     0.00893     0.13387     0.94584     2.47757    49.43808
     0.63383     0.00873     0.13208     0.92607     2.42203    49.46482
     0.65683     0.00856     0.13078     0.90689     2.36308    49.49618
     0.67983     0.00843     0.13016     0.88947     2.30309    49.55059
     0.70383     0.00832     0.13032     0.87445     2.24460    49.64565
     0.72683     0.00824     0.13136     0.86244     2.19008    49.80127
     0.74983     0.00817     0.13335     0.85403     2.14189    50.03757
     0.77283     0.00812     0.13624     0.84953     2.10189    50.38041
     0.79583     0.00807     0.13999     0.84901     2.07180    50.85164
     0.81883     0.00803     0.14452     0.85235     2.05267    51.46973
     0.84283     0.00799     0.14954     0.85926     2.04488    52.26154
     0.86583     0.00795     0.15490     0.86919     2.04831    53.23402
     0.88883     0.00792     0.16028     0.88135     2.06178    54.39085
     0.91183     0.00789     0.16552     0.89472     2.08379    55.73247
     0.93483     0.00787     0.17048     0.90867     2.11220    57.24677
     0.95883     0.00784     0.17476     0.92227     2.14490    58.90856
     0.98183     0.00782     0.17842     0.93499     2.17950    60.69827
     1.00483     0.00780     0.18148     0.94611     2.21382    62.57941
     1.02783     0.00779     0.18374     0.95560     2.24633    64.52112
     1.05083     0.00777     0.18552     0.96375     2.27566    66.49087
     1.07383     0.00777     0.18676     0.97079     2.30109    68.45233
     1.09783     0.00779     0.18768     0.97737     2.32245    70.37566
     1.12083     0.00782     0.18842     0.98423     2.34036    72.23208
     1.14383     0.00790     0.18888     0.99212     2.35516    74.00947
     1.16683     0.00802     0.18932     1.00187     2.36785    75.68697
     1.18983     0.00820     0.18962     1.01384     2.37910    77.25457
     1.21383     0.00845     0.18978     1.02882     2.38984    78.71569
     1.23683     0.00878     0.18960     1.04673     2.40014    80.06900
     1.25983     0.00919     0.18902     1.06765     2.41069    81.31967
     1.28283     0.00968     0.18792     1.09134     2.42115    82.48204
     1.30583     0.01024     0.18614     1.11712     2.43120    83.56230
     1.32883     0.01087     0.18368     1.14426     2.44013    84.57684
     1.35283     0.01155     0.18048     1.17195     2.44743    85.53046
     1.37583     0.01225     0.17654     1.19923     2.45287    86.43550
     1.39883     0.01297     0.17202     1.22517     2.45598    87.29190
     1.42183     0.01370     0.16690     1.24870     2.45676    88.10490
     1.44483     0.01442     0.16136     1.26910     2.45590    88.86920
     1.46883     0.01514     0.15553     1.28534     2.45386    89.58890
     1.49183     0.01585     0.14968     1.29699     2.45138    90.24930
     1.51483     0.01654     0.14389     1.30354     2.44907    90.84690
     1.53783     0.01723     0.13831     1.30454     2.44744    91.37050
     1.56083     0.01791     0.13305     1.29965     2.44652    91.81080
     1.58383     0.01858     0.12819     1.28921     2.44606    92.15460
     1.60783     0.01922     0.12377     1.27318     2.44569    92.38800
     1.63083     0.01982     0.11980     1.25195     2.44356    92.49016
     1.65383     0.02038     0.11625     1.22601     2.43839    92.44736
     1.67683     0.02087     0.11313     1.19620     2.42912    92.22690
     1.69983     0.02127     0.11037     1.16283     2.41328    91.81146
     1.72383     0.02159     0.10790     1.12661     2.38995    91.16640
     1.74683     0.02181     0.10566     1.08860     2.35742    90.26682
     1.76983     0.02193     0.10362     1.04892     2.31483    89.07632
     1.79283     0.02196     0.10170     1.00817     2.26160    87.57066
     1.81583     0.02189     0.09984     0.96644     2.19749    85.71982
     1.83883     0.02174     0.09797     0.92392     2.12259    83.50714
     1.86283     0.02150     0.09605     0.88043     2.03745    80.91700
     1.88583     0.02117     0.09394     0.83602     1.94261    77.93938
     1.90883     0.02075     0.09159     0.79043     1.83916    74.57964
     1.93183     0.02021     0.08890     0.74334     1.72796    70.85544
     1.95483     0.01954     0.08575     0.69484     1.61031    66.78870
     1.97883     0.01875     0.08211     0.64493     1.48758    62.40850
     2.00183     0.01781     0.07789     0.59366     1.36117    57.76809
     2.02483     0.01674     0.07308     0.54156     1.23286    52.92600
     2.04783     0.01554     0.06772     0.48902     1.10427    47.94776
     2.07083     0.01425     0.06188     0.43667     0.97737    42.91635
     2.09383     0.01288     0.05570     0.38522     0.85393    37.91353
     2.11783     0.01147     0.04930     0.33547     0.73583    33.02891
     2.14083     0.01007     0.04286     0.28813     0.62478    28.34797
