     #Energy        Mo_s        Mo_p        Mo_d         O_s         O_p
   -20.25870     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.23570     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.21270     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.18970     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.16670     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.14370     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.11970     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.09670     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.07370     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.05070     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.02770     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.00370     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.98070     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.95770     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.93470     0.00000     0.00000     0.00000     0.00001     0.00000
   -19.91170     0.00000     0.00000     0.00000     0.00002     0.00000
   -19.88870     0.00000     0.00000     0.00000     0.00005     0.00000
   -19.86470     0.00000     0.00000     0.00001     0.00010     0.00000
   -19.84170     0.00000     0.00001     0.00001     0.00022     0.00000
   -19.81870     0.00001     0.00002     0.00003     0.00044     0.00000
   -19.79570     0.00002     0.00003     0.00005     0.00088     0.00001
   -19.77270     0.00003     0.00006     0.00010     0.00170     0.00002
   -19.74870     0.00006     0.00012     0.00019     0.00321     0.00003
   -19.72570     0.00012     0.00022     0.00035     0.00590     0.00006
   -19.70270     0.00021     0.00039     0.00063     0.01054     0.00011
   -19.67970     0.00036     0.00068     0.00110     0.01835     0.00018
   -19.65670     0.00061     0.00114     0.00186     0.03108     0.00031
   -19.63270     0.00101     0.00189     0.00307     0.05127     0.00051
   -19.60970     0.00163     0.00303     0.00493     0.08234     0.00082
   -19.58670     0.00254     0.00474     0.00771     0.12870     0.00129
   -19.56370     0.00387     0.00721     0.01174     0.19590     0.00196
   -19.54070     0.00574     0.01069     0.01739     0.29030     0.00291
   -19.51770     0.00828     0.01541     0.02508     0.41880     0.00419
   -19.49370     0.01163     0.02165     0.03523     0.58810     0.00589
   -19.47070     0.01590     0.02960     0.04816     0.80410     0.00805
   -19.44770     0.02116     0.03939     0.06411     1.07000     0.01071
   -19.42470     0.02742     0.05105     0.08307     1.38700     0.01388
   -19.40170     0.03458     0.06439     0.10479     1.74900     0.01751
   -19.37770     0.04247     0.07909     0.12869     2.14800     0.02151
   -19.35470     0.05079     0.09456     0.15388     2.56900     0.02572
   -19.33170     0.05911     0.11005     0.17910     2.99000     0.02993
   -19.30870     0.06698     0.12471     0.20296     3.38800     0.03392
   -19.28570     0.07390     0.13760     0.22391     3.73800     0.03742
   -19.26270     0.07936     0.14778     0.24047     4.01400     0.04020
   -19.23870     0.08298     0.15451     0.25142     4.19700     0.04202
   -19.21570     0.08446     0.15728     0.25594     4.27300     0.04278
   -19.19270     0.08371     0.15586     0.25363     4.23400     0.04239
   -19.16970     0.08075     0.15037     0.24468     4.08500     0.04090
   -19.14670     0.07584     0.14123     0.22982     3.83700     0.03841
   -19.12270     0.06935     0.12913     0.21015     3.50800     0.03512
   -19.09970     0.06173     0.11494     0.18705     3.12300     0.03126
   -19.07670     0.05350     0.09962     0.16211     2.70600     0.02710
   -19.05370     0.04514     0.08405     0.13677     2.28300     0.02286
   -19.03070     0.03707     0.06904     0.11234     1.87500     0.01878
   -19.00670     0.02964     0.05521     0.08983     1.50000     0.01502
   -18.98370     0.02308     0.04298     0.06993     1.16700     0.01169
   -18.96070     0.01749     0.03257     0.05299     0.88470     0.00886
   -18.93770     0.01291     0.02403     0.03910     0.65280     0.00654
   -18.91470     0.00927     0.01726     0.02809     0.46890     0.00469
   -18.89170     0.00648     0.01207     0.01964     0.32790     0.00328
   -18.86770     0.00441     0.00822     0.01337     0.22320     0.00223
   -18.84470     0.00292     0.00545     0.00886     0.14790     0.00148
   -18.82170     0.00189     0.00351     0.00572     0.09545     0.00096
   -18.79870     0.00119     0.00221     0.00359     0.05996     0.00060
   -18.77570     0.00072     0.00135     0.00220     0.03667     0.00037
   -18.75170     0.00043     0.00080     0.00131     0.02183     0.00022
   -18.72870     0.00025     0.00047     0.00076     0.01265     0.00013
   -18.70570     0.00014     0.00026     0.00043     0.00714     0.00007
   -18.68270     0.00008     0.00014     0.00023     0.00392     0.00004
   -18.65970     0.00004     0.00008     0.00013     0.00210     0.00002
   -18.63570     0.00002     0.00004     0.00007     0.00109     0.00001
   -18.61270     0.00001     0.00002     0.00003     0.00055     0.00001
   -18.58970     0.00001     0.00001     0.00002     0.00027     0.00000
   -18.56670     0.00000     0.00000     0.00001     0.00013     0.00000
   -18.54370     0.00000     0.00000     0.00000     0.00006     0.00000
   -18.52070     0.00000     0.00000     0.00000     0.00003     0.00000
   -18.49670     0.00000     0.00000     0.00000     0.00001     0.00000
   -18.47370     0.00000     0.00000     0.00000     0.00001     0.00000
   -18.45070     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.42770     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.40470     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.38070     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.35770     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.33470     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.31170     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.28870     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.26570     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.24170     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.21870     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.19570     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.17270     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.14970     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.12570     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.10270     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.07970     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.05670     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.03370     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.00970     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.98670     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.96370     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.94070     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.91770     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.89470     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.87070     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.84770     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.82470     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.80170     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.77870     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.75470     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.73170     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.70870     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.68570     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.66270     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.63970     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.61570     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.59270     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.56970     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.54670     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.52370     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.49970     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.47670     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.45370     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.43070     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.40770     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.38370     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.36070     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.33770     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.31470     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.29170     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.26870     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.24470     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.22170     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.19870     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.17570     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.15270     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.12870     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.10570     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.08270     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.05970     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.03670     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.01370     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.98970     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.96670     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.94370     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.92070     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.89770     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.87370     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.85070     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.82770     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.80470     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.78170     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.75770     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.73470     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.71170     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.68870     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.66570     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.64270     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.61870     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.59570     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.57270     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.54970     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.52670     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.50270     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.47970     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.45670     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.43370     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.41070     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.38770     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.36370     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.34070     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.31770     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.29470     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.27170     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.24770     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.22470     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.20170     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.17870     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.15570     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.13170     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.10870     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.08570     0.00000     0.00000     0.00000     0.00000     0.00000
